,keys,groups,values,name
506,NPCLab,Milestones,2.0,76561198093685288
507,DancingInTheRain,Milestones,2.0,76561198093685288
508,StorytimeDonk,Milestones,1.0,76561198093685288
509,RatGG,Miscellaneous,1.0,76561198093685288
510,GalleryTargetsHitBow,Miscellaneous,2.0,76561198093685288
511,CampfiresUsed,Miscellaneous,214.0,76561198093685288
512,DistanceTraveled,Miscellaneous,1095438.0,76561198093685288
513,AccountLevelNew,Miscellaneous,102.0,76561198093685288
514,CoconutsAte,Miscellaneous,677.0,76561198093685288
515,AccountExpIntoCurrentLevelNew,Miscellaneous,322.0,76561198093685288
516,ParachuteSplats,Miscellaneous,191.0,76561198093685288
517,GrassCut,Miscellaneous,31114.0,76561198093685288
518,BowHitsOneMatch,Miscellaneous,21.0,76561198093685288
519,Scarecrows,Miscellaneous,14.0,76561198093685288
520,BeGalleryTarget,Miscellaneous,1.0,76561198093685288
521,GalleryTargetsHit,Miscellaneous,17.0,76561198093685288
522,HealthJuiceDrank,Miscellaneous,45016.0,76561198093685288
523,MushroomsAte,Miscellaneous,70.0,76561198093685288
524,CrabDance,Miscellaneous,4.0,76561198093685288
525,SuperJumpRolls,Miscellaneous,81368.0,76561198093685288
526,TapeUsed,Miscellaneous,1686.0,76561198093685288
527,DistanceTraveledIceW2,Miscellaneous,14767.0,76561198093685288
528,TimePlayedSeconds,Miscellaneous,212303.0,76561198093685288
529,ChestOpens,Miscellaneous,274.0,76561198093685288
530,BananOfferings,Miscellaneous,7.0,76561198093685288
531,MoleCrates,Miscellaneous,91.0,76561198093685288
532,Games,Solo,501.0,76561198093685288
533,Kills,Solo,1548.0,76561198093685288
534,NoArmorVictoriesSolo,Solo,1.0,76561198093685288
535,PacifistVictoriesSolo,Solo,1.0,76561198093685288
536,Wins,Solo,47.0,76561198093685288
537,MeleeVictoriesSolo,Solo,1.0,76561198093685288
538,Top5,Solo,132.0,76561198093685288
539,MostKills,Solo,20.0,76561198093685288
540,Deaths,Solo,454.0,76561198093685288
541,GamesSquads,Squads,338.0,76561198093685288
542,DeathsSquads,Squads,272.0,76561198093685288
543,KillsSquads,Squads,763.0,76561198093685288
544,Top2Squads,Squads,122.0,76561198093685288
545,MostKillsSquads,Squads,13.0,76561198093685288
546,WinsSquads,Squads,84.0,76561198093685288
547,KillsThomasGun,Super CRISPRmas 2019,41.0,76561198093685288
548,KillsAsDeerWeek2,Super CRISPRmas 2019,18.0,76561198093685288
549,MeleeKillsWeek2,Super CRISPRmas 2019,4.0,76561198093685288
550,KillsExplosionGrenadeWeek2,Super CRISPRmas 2019,2.0,76561198093685288
551,UseCampfiresW1,Super CRISPRmas 2019,13.0,76561198093685288
552,HealthJuiceDrankWeek3,Super CRISPRmas 2019,5696.0,76561198093685288
553,OpenMoleCratesW1,Super CRISPRmas 2019,4.0,76561198093685288
554,BananaHits,Combat,304.0,76561198965936682
555,Healing,Combat,1328.0,76561198965936682
556,DamageDealt,Combat,3671406.0,76561198965936682
557,SkunkBombDamageDealt,Combat,18018.0,76561198965936682
558,DestructiblesDestroyed,Combat,124933.0,76561198965936682
559,BananaHitsEnemyOnly,Combat,203.0,76561198965936682
560,EnemyArmorBroken,Combat,22902.0,76561198965936682
561,DeathsCustom1,Custom1,70.0,76561198965936682
562,KillsCustom1,Custom1,174.0,76561198965936682
563,WinsCustom1,Custom1,44.0,76561198965936682
564,GamesCustom1,Custom1,94.0,76561198965936682
565,MostKillsCustom1,Custom1,11.0,76561198965936682
566,FlagCaps,Custom1,37.0,76561198965936682
567,FlagCapsB,Custom1B,7.0,76561198965936682
568,MostKillsCustom1B,Custom1B,30.0,76561198965936682
569,WinsCustom1B,Custom1B,7.0,76561198965936682
570,DeathsCustom1B,Custom1B,76.0,76561198965936682
571,GamesCustom1B,Custom1B,15.0,76561198965936682
572,KillsCustom1B,Custom1B,228.0,76561198965936682
573,Top2Custom2,Custom2,15.0,76561198965936682
574,GamesCustom2,Custom2,40.0,76561198965936682
575,DeathsCustom2,Custom2,30.0,76561198965936682
576,MostKillsCustom2,Custom2,16.0,76561198965936682
577,KillsCustom2,Custom2,199.0,76561198965936682
578,WinsCustom2,Custom2,12.0,76561198965936682
579,MostKillsCustom3Z,Custom3,6.0,76561198965936682
580,GamesCustom3,Custom3,18.0,76561198965936682
581,MostKillsCustom3,Custom3,21.0,76561198965936682
582,DeathsCustom3,Custom3,12.0,76561198965936682
583,KillsCustom3Z,Custom3,9.0,76561198965936682
584,WinsCustom3,Custom3,6.0,76561198965936682
585,KillsCustom3,Custom3,111.0,76561198965936682
586,DeathsCustom3Z,Custom3,40.0,76561198965936682
587,MostKillsDuos,Duos,35.0,76561198965936682
588,Top3Duos,Duos,1004.0,76561198965936682
589,WinsDuos,Duos,640.0,76561198965936682
590,GamesDuos,Duos,3072.0,76561198965936682
591,DeathsDuos,Duos,2469.0,76561198965936682
592,KillsDuos,Duos,17329.0,76561198965936682
593,FruitBaskets,Event,1994.0,76561198965936682
594,Presents,Event,900.0,76561198965936682
595,CandyCorn,Event,3122.0,76561198965936682
596,KillsSniper,Kill Statistics,277.0,76561198965936682
597,KillsMagnum,Kill Statistics,255.0,76561198965936682
598,KillsHuntingRifle,Kill Statistics,135.0,76561198965936682
599,KillsDart,Kill Statistics,15.0,76561198965936682
600,KillsSMG,Kill Statistics,570.0,76561198965936682
601,KillsDeagle,Kill Statistics,89.0,76561198965936682
602,KillsShotgun,Kill Statistics,752.0,76561198965936682
603,KillsThomas,Kill Statistics,350.0,76561198965936682
604,KillsCrossbow,Kill Statistics,115.0,76561198965936682
605,KillsBow,Kill Statistics,24.0,76561198965936682
606,KillsAK,Kill Statistics,2141.0,76561198965936682
607,KillsMinigun,Kill Statistics,31.0,76561198965936682
608,KillsPistol,Kill Statistics,54.0,76561198965936682
609,EmuKills,Kill Statistics,100.0,76561198965936682
610,GrenadeKills,Kill Statistics,918.0,76561198965936682
611,VehicleKills,Kill Statistics,225.0,76561198965936682
612,KillsDualPistol,Kill Statistics,48.0,76561198965936682
613,KillsSilencedPistol,Kill Statistics,18.0,76561198965936682
614,KillsJag7,Kill Statistics,168.0,76561198965936682
615,MeleeKills,Kill Statistics,196.0,76561198965936682
616,KillsM16,Kill Statistics,352.0,76561198965936682
617,AccountExpIntoCurrentLevel,Legacy,0.0,76561198965936682
618,AccountLevel,Legacy,29.0,76561198965936682
619,DancingInTheRain,Milestones,4.0,76561198965936682
620,NoDancing,Milestones,1.0,76561198965936682
621,NPCLab,Milestones,2.0,76561198965936682
622,StorytimeDonk,Milestones,1.0,76561198965936682
623,BarnRebelDoor,Milestones,34.0,76561198965936682
624,NpcSphynx,Milestones,1.0,76561198965936682
625,GrassCut,Miscellaneous,88330.0,76561198965936682
626,GalleryTargetsHitBow,Miscellaneous,1.0,76561198965936682
627,CoconutsAte,Miscellaneous,2179.0,76561198965936682
628,AccountExpIntoCurrentLevelNew,Miscellaneous,3272.0,76561198965936682
629,ChickenWins,Miscellaneous,1.0,76561198965936682
630,ParachuteSplats,Miscellaneous,155.0,76561198965936682
631,DistanceTraveled,Miscellaneous,5434388.0,76561198965936682
632,AccountLevelNew,Miscellaneous,466.0,76561198965936682
633,CampfiresUsed,Miscellaneous,748.0,76561198965936682
634,BowHitsOneMatch,Miscellaneous,20.0,76561198965936682
635,BananOfferings,Miscellaneous,7.0,76561198965936682
636,Scarecrows,Miscellaneous,63.0,76561198965936682
637,MoleCrates,Miscellaneous,1267.0,76561198965936682
638,HealthJuiceDrank,Miscellaneous,316115.0,76561198965936682
639,ChestOpens,Miscellaneous,1378.0,76561198965936682
640,TapeUsed,Miscellaneous,13527.0,76561198965936682
641,DistanceTraveledIceW2,Miscellaneous,14613.0,76561198965936682
642,TimePlayedSeconds,Miscellaneous,998199.0,76561198965936682
643,BeGalleryTarget,Miscellaneous,7.0,76561198965936682
644,SuperJumpRolls,Miscellaneous,529262.0,76561198965936682
645,MushroomsAte,Miscellaneous,273.0,76561198965936682
646,RatGG,Miscellaneous,2.0,76561198965936682
647,GalleryTargetsHit,Miscellaneous,32.0,76561198965936682
648,Deaths,Solo,884.0,76561198965936682
649,PacifistVictoriesSolo,Solo,1.0,76561198965936682
650,Wins,Solo,82.0,76561198965936682
651,Games,Solo,966.0,76561198965936682
652,Kills,Solo,3230.0,76561198965936682
653,Top5,Solo,202.0,76561198965936682
654,NoArmorVictoriesSolo,Solo,1.0,76561198965936682
655,MostKills,Solo,22.0,76561198965936682
656,MeleeVictoriesSolo,Solo,1.0,76561198965936682
657,WinsSquads,Squads,276.0,76561198965936682
658,KillsSquads,Squads,5133.0,76561198965936682
659,GamesSquads,Squads,1168.0,76561198965936682
660,DeathsSquads,Squads,933.0,76561198965936682
661,MostKillsSquads,Squads,22.0,76561198965936682
662,Top2Squads,Squads,388.0,76561198965936682
663,MeleeKillsWeek2,Super CRISPRmas 2019,19.0,76561198965936682
664,KillsAsDeerWeek2,Super CRISPRmas 2019,24.0,76561198965936682
665,KillsExplosionGrenadeWeek2,Super CRISPRmas 2019,57.0,76561198965936682
666,UseCampfiresW1,Super CRISPRmas 2019,37.0,76561198965936682
667,KillsThomasGun,Super CRISPRmas 2019,69.0,76561198965936682
668,KillsHamsterWeek3,Super CRISPRmas 2019,11.0,76561198965936682
669,HealthJuiceDrankWeek3,Super CRISPRmas 2019,11078.0,76561198965936682
670,OpenMoleCratesW1,Super CRISPRmas 2019,50.0,76561198965936682
671,BananaHits,Combat,728.0,76561198054038830
672,BananaHitsEnemyOnly,Combat,561.0,76561198054038830
673,EnemyArmorBroken,Combat,25016.0,76561198054038830
674,DestructiblesDestroyed,Combat,77112.0,76561198054038830
675,SkunkBombDamageDealt,Combat,23117.0,76561198054038830
676,DamageDealt,Combat,1832878.0,76561198054038830
677,Healing,Combat,7107.0,76561198054038830
678,GamesCustom1,Custom1,203.0,76561198054038830
679,DeathsCustom1,Custom1,119.0,76561198054038830
680,FlagCaps,Custom1,70.0,76561198054038830
681,MostKillsCustom1,Custom1,8.0,76561198054038830
682,WinsCustom1,Custom1,123.0,76561198054038830
683,KillsCustom1,Custom1,423.0,76561198054038830
684,FlagCapsB,Custom1B,2.0,76561198054038830
685,WinsCustom1B,Custom1B,18.0,76561198054038830
686,DeathsCustom1B,Custom1B,155.0,76561198054038830
687,MostKillsCustom1B,Custom1B,23.0,76561198054038830
688,KillsCustom1B,Custom1B,401.0,76561198054038830
689,GamesCustom1B,Custom1B,35.0,76561198054038830
690,Top2Custom2,Custom2,118.0,76561198054038830
691,GamesCustom2,Custom2,483.0,76561198054038830
692,KillsCustom2,Custom2,1174.0,76561198054038830
693,DeathsCustom2,Custom2,431.0,76561198054038830
694,MostKillsCustom2,Custom2,17.0,76561198054038830
695,WinsCustom2,Custom2,60.0,76561198054038830
696,GamesCustom3,Custom3,65.0,76561198054038830
697,MostKillsCustom3Z,Custom3,8.0,76561198054038830
698,DeathsCustom3,Custom3,52.0,76561198054038830
699,KillsCustom3Z,Custom3,65.0,76561198054038830
700,WinsCustom3,Custom3,13.0,76561198054038830
701,MostKillsCustom3,Custom3,20.0,76561198054038830
702,KillsCustom3,Custom3,327.0,76561198054038830
703,DeathsCustom3Z,Custom3,184.0,76561198054038830
704,WinsDuos,Duos,18.0,76561198054038830
705,GamesDuos,Duos,212.0,76561198054038830
706,DeathsDuos,Duos,194.0,76561198054038830
707,MostKillsDuos,Duos,16.0,76561198054038830
708,KillsDuos,Duos,560.0,76561198054038830
709,Top3Duos,Duos,51.0,76561198054038830
710,CandyCorn,Event,6660.0,76561198054038830
711,KillsThomas,Kill Statistics,766.0,76561198054038830
712,KillsCrossbow,Kill Statistics,159.0,76561198054038830
713,KillsSMG,Kill Statistics,1257.0,76561198054038830
714,KillsBow,Kill Statistics,137.0,76561198054038830
715,KillsAK,Kill Statistics,1849.0,76561198054038830
716,KillsDeagle,Kill Statistics,375.0,76561198054038830
717,KillsSniper,Kill Statistics,608.0,76561198054038830
718,KillsShotgun,Kill Statistics,1083.0,76561198054038830
719,KillsJag7,Kill Statistics,493.0,76561198054038830
720,KillsHuntingRifle,Kill Statistics,1365.0,76561198054038830
721,KillsSilencedPistol,Kill Statistics,475.0,76561198054038830
722,KillsMagnum,Kill Statistics,444.0,76561198054038830
723,KillsEgg,Kill Statistics,2.0,76561198054038830
724,KillsMinigun,Kill Statistics,147.0,76561198054038830
725,EmuKills,Kill Statistics,45.0,76561198054038830
726,KillsM16,Kill Statistics,479.0,76561198054038830
727,MeleeKills,Kill Statistics,263.0,76561198054038830
728,KillsDart,Kill Statistics,209.0,76561198054038830
729,KillsPistol,Kill Statistics,214.0,76561198054038830
730,GrenadeKills,Kill Statistics,403.0,76561198054038830
731,VehicleKills,Kill Statistics,169.0,76561198054038830
732,KillsDualPistol,Kill Statistics,418.0,76561198054038830
733,StorytimeDonk,Milestones,1.0,76561198054038830
734,NpcSphynx,Milestones,2.0,76561198054038830
735,NoDancing,Milestones,1.0,76561198054038830
736,DancingInTheRain,Milestones,170.0,76561198054038830
737,NPCLab,Milestones,2.0,76561198054038830
738,BarnRebelDoor,Milestones,189.0,76561198054038830
739,ParachuteSplats,Miscellaneous,458.0,76561198054038830
740,BeGalleryTarget,Miscellaneous,20.0,76561198054038830
741,AccountExpIntoCurrentLevelNew,Miscellaneous,4034.0,76561198054038830
742,AccountLevelNew,Miscellaneous,451.0,76561198054038830
743,GrassCut,Miscellaneous,44449.0,76561198054038830
744,DistanceTraveled,Miscellaneous,4810386.0,76561198054038830
745,BowHitsOneMatch,Miscellaneous,23.0,76561198054038830
746,ChickenWins,Miscellaneous,1.0,76561198054038830
747,CoconutsAte,Miscellaneous,1173.0,76561198054038830
748,GalleryTargetsHit,Miscellaneous,26.0,76561198054038830
749,BananOfferings,Miscellaneous,9.0,76561198054038830
750,CampfiresUsed,Miscellaneous,555.0,76561198054038830
751,TurkeyWins,Miscellaneous,1.0,76561198054038830
752,MushroomsAte,Miscellaneous,1777.0,76561198054038830
753,TimePlayedSeconds,Miscellaneous,1010143.0,76561198054038830
754,DistanceTraveledIceW2,Miscellaneous,46966.0,76561198054038830
755,GalleryTargetsHitBow,Miscellaneous,1.0,76561198054038830
756,TapeUsed,Miscellaneous,11425.0,76561198054038830
757,SuperJumpRolls,Miscellaneous,477036.0,76561198054038830
758,CrabDance,Miscellaneous,2105.0,76561198054038830
759,ChestOpens,Miscellaneous,8299.0,76561198054038830
760,RatGG,Miscellaneous,20.0,76561198054038830
761,HealthJuiceDrank,Miscellaneous,225169.0,76561198054038830
762,MoleCrates,Miscellaneous,314.0,76561198054038830
763,Scarecrows,Miscellaneous,37.0,76561198054038830
764,Deaths,Solo,2859.0,76561198054038830
765,PacifistVictoriesSolo,Solo,1.0,76561198054038830
766,Top5,Solo,980.0,76561198054038830
767,Wins,Solo,322.0,76561198054038830
768,Games,Solo,3181.0,76561198054038830
769,MeleeVictoriesSolo,Solo,1.0,76561198054038830
770,NoArmorVictoriesSolo,Solo,2.0,76561198054038830
771,MostKills,Solo,15.0,76561198054038830
772,Kills,Solo,8785.0,76561198054038830
773,MostKillsSquads,Squads,11.0,76561198054038830
774,GamesSquads,Squads,252.0,76561198054038830
775,Top2Squads,Squads,43.0,76561198054038830
776,WinsSquads,Squads,18.0,76561198054038830
777,KillsSquads,Squads,445.0,76561198054038830
778,DeathsSquads,Squads,236.0,76561198054038830
779,BananaHitsEnemyOnly,Combat,45.0,76561198836297037
780,EnemyArmorBroken,Combat,882.0,76561198836297037
781,BananaHits,Combat,86.0,76561198836297037
782,DestructiblesDestroyed,Combat,1470.0,76561198836297037
783,SkunkBombDamageDealt,Combat,632.0,76561198836297037
784,Healing,Combat,217.0,76561198836297037
785,DamageDealt,Combat,94861.0,76561198836297037
786,KillsCustom3,Custom3,185.0,76561198836297037
787,MostKillsCustom3Z,Custom3,7.0,76561198836297037
788,GamesCustom3,Custom3,34.0,76561198836297037
789,MostKillsCustom3,Custom3,16.0,76561198836297037
790,DeathsCustom3,Custom3,29.0,76561198836297037
791,WinsCustom3,Custom3,5.0,76561198836297037
792,DeathsCustom3Z,Custom3,61.0,76561198836297037
793,KillsCustom3Z,Custom3,30.0,76561198836297037
794,Top3Duos,Duos,2.0,76561198836297037
795,GamesDuos,Duos,6.0,76561198836297037
796,MostKillsDuos,Duos,2.0,76561198836297037
797,DeathsDuos,Duos,6.0,76561198836297037
798,KillsDuos,Duos,9.0,76561198836297037
799,KillsDeagle,Kill Statistics,10.0,76561198836297037
800,KillsSniper,Kill Statistics,5.0,76561198836297037
801,KillsSilencedPistol,Kill Statistics,1.0,76561198836297037
802,KillsJag7,Kill Statistics,8.0,76561198836297037
803,KillsSMG,Kill Statistics,62.0,76561198836297037
804,KillsHuntingRifle,Kill Statistics,6.0,76561198836297037
805,KillsMagnum,Kill Statistics,29.0,76561198836297037
806,KillsMinigun,Kill Statistics,5.0,76561198836297037
807,KillsM16,Kill Statistics,9.0,76561198836297037
808,KillsThomas,Kill Statistics,15.0,76561198836297037
809,KillsCrossbow,Kill Statistics,2.0,76561198836297037
810,MeleeKills,Kill Statistics,4.0,76561198836297037
811,KillsDualPistol,Kill Statistics,5.0,76561198836297037
812,VehicleKills,Kill Statistics,34.0,76561198836297037
813,GrenadeKills,Kill Statistics,11.0,76561198836297037
814,EmuKills,Kill Statistics,5.0,76561198836297037
815,KillsShotgun,Kill Statistics,112.0,76561198836297037
816,KillsDart,Kill Statistics,7.0,76561198836297037
817,KillsAK,Kill Statistics,101.0,76561198836297037
818,KillsPistol,Kill Statistics,10.0,76561198836297037
819,NPCLab,Milestones,1.0,76561198836297037
820,BarnRebelDoor,Milestones,5.0,76561198836297037
821,StorytimeDonk,Milestones,1.0,76561198836297037
822,NoDancing,Milestones,1.0,76561198836297037
823,NpcSphynx,Milestones,1.0,76561198836297037
824,DancingInTheRain,Milestones,4.0,76561198836297037
825,CampfiresUsed,Miscellaneous,13.0,76561198836297037
826,ParachuteSplats,Miscellaneous,30.0,76561198836297037
827,AccountLevelNew,Miscellaneous,34.0,76561198836297037
828,AccountExpIntoCurrentLevelNew,Miscellaneous,1209.0,76561198836297037
829,GrassCut,Miscellaneous,2807.0,76561198836297037
830,DistanceTraveled,Miscellaneous,242387.0,76561198836297037
831,CoconutsAte,Miscellaneous,40.0,76561198836297037
832,BowHitsOneMatch,Miscellaneous,5.0,76561198836297037
833,MushroomsAte,Miscellaneous,43.0,76561198836297037
834,SuperJumpRolls,Miscellaneous,19059.0,76561198836297037
835,BananOfferings,Miscellaneous,1.0,76561198836297037
836,Scarecrows,Miscellaneous,10.0,76561198836297037
837,MoleCrates,Miscellaneous,7.0,76561198836297037
838,HealthJuiceDrank,Miscellaneous,10548.0,76561198836297037
839,CrabDance,Miscellaneous,6.0,76561198836297037
840,TapeUsed,Miscellaneous,432.0,76561198836297037
841,ChestOpens,Miscellaneous,242.0,76561198836297037
842,DistanceTraveledIceW2,Miscellaneous,2474.0,76561198836297037
843,TimePlayedSeconds,Miscellaneous,53537.0,76561198836297037
844,RatGG,Miscellaneous,1.0,76561198836297037
845,NoArmorVictoriesSolo,Solo,1.0,76561198836297037
846,PacifistVictoriesSolo,Solo,1.0,76561198836297037
847,Wins,Solo,15.0,76561198836297037
848,Deaths,Solo,181.0,76561198836297037
849,Games,Solo,196.0,76561198836297037
850,MeleeVictoriesSolo,Solo,1.0,76561198836297037
851,MostKills,Solo,9.0,76561198836297037
852,Top5,Solo,40.0,76561198836297037
853,Kills,Solo,412.0,76561198836297037
854,GamesSquads,Squads,6.0,76561198836297037
855,DeathsSquads,Squads,6.0,76561198836297037
856,KillsSquads,Squads,20.0,76561198836297037
857,MostKillsSquads,Squads,6.0,76561198836297037
858,BananaHitsEnemyOnly,Combat,9.0,76561199094886095
859,EnemyArmorBroken,Combat,847.0,76561199094886095
860,BananaHits,Combat,10.0,76561199094886095
861,DestructiblesDestroyed,Combat,2085.0,76561199094886095
862,DamageDealt,Combat,57974.0,76561199094886095
863,Healing,Combat,36.0,76561199094886095
864,SkunkBombDamageDealt,Combat,422.0,76561199094886095
865,DeathsCustom1B,Custom1B,7.0,76561199094886095
866,KillsCustom1B,Custom1B,4.0,76561199094886095
867,MostKillsCustom1B,Custom1B,4.0,76561199094886095
868,GamesCustom1B,Custom1B,1.0,76561199094886095
869,DeathsDuos,Duos,122.0,76561199094886095
